;linha_identificada;distancia_identificada;linha_faltosa;distancia real;tipo_de_falta;r_f;erro
280;l5;12250,930991846211;l5;12280,391999999998;.2.0;r_0_00001;-0,051241505008879966
281;l5;12256,598445012754;l5;12280,391999999998;.3.0;r_0_00001;-0,04138410880895794
282;l5;12259,95133170147;l5;12280,391999999998;.1.2;r_0_00001;-0,03555243600410395
283;l5;12258,90407561999;l5;12280,391999999998;.2.3;r_0_00001;-0,037373927565580674
284;l5;12275,894029364768;l5;12280,391999999998;.1.3;r_0_00001;-0,00782331628407939
285;l5;12260,121931665428;l5;12280,391999999998;.1.2.0;r_0_00001;-0,03525571164008909
286;l5;12257,574354542605;l5;12280,391999999998;.2.3.0;r_0_00001;-0,039686710240619434
287;l5;12275,21108731075;l5;12280,391999999998;.1.3.0;r_0_00001;-0,009011156784956459
288;l5;12260,47214368431;l5;12280,391999999998;.1.2.3.0;r_0_00001;-0,03464658819033976
289;l5;13434,98204360146;l5;13423,391999999998;.1.0;r_0_00001;0,020158552421469134
290;l5;13387,63099565056;l5;13423,391999999998;.2.0;r_0_00001;-0,06219908273094229
291;l5;13395,21371232838;l5;13423,391999999998;.3.0;r_0_00001;-0,04901047042686926
292;l5;13398,28286833045;l5;13423,391999999998;.1.2;r_0_00001;-0,043672290150341235
293;l5;13397,666342449387;l5;13423,391999999998;.2.3;r_0_00001;-0,044744613061278395
294;l5;13417,898892507486;l5;13423,391999999998;.1.3;r_0_00001;-0,009554156925742272
295;l5;13398,813540558764;l5;13423,391999999998;.1.2.0;r_0_00001;-0,04274929242048651
296;l5;13395,968712927724;l5;13423,391999999998;.2.3.0;r_0_00001;-0,047697298562854595
297;l5;13417,154976619497;l5;13423,391999999998;.1.3.0;r_0_00001;-0,010848049161256649
298;l5;13399,2485615038;l5;13423,391999999998;.1.2.3.0;r_0_00001;-0,04199266088168417
299;l5;14580,397877916725;l5;14566,391999999998;.1.0;r_0_00001;0,024360410875194794
300;l5;14523,450054712615;l5;14566,391999999998;.2.0;r_0_00001;-0,07468888685167561
301;l5;14533,430173552577;l5;14566,391999999998;.3.0;r_0_00001;-0,057330475121241536
302;l5;14535,956148013436;l5;14566,391999999998;.1.2;r_0_00001;-0,05293705001125298
303;l5;14535,934375130637;l5;14566,391999999998;.2.3;r_0_00001;-0,05297491956674112
304;l5;14559,784319261747;l5;14566,391999999998;.1.3;r_0_00001;-0,011492733170525486
305;l5;14536,91129690941;l5;14566,391999999998;.1.2.0;r_0_00001;-0,051275760394762074
306;l5;14533,86312552716;l5;14566,391999999998;.2.3.0;r_0_00001;-0,05657744214089119
307;l5;14558,980310821182;l5;14566,391999999998;.1.3.0;r_0_00001;-0,012891144328737399
308;l5;14537,443948142312;l5;14566,391999999998;.1.2.3.0;r_0_00001;-0,050349320584002454
309;l5;15726,006720134075;l5;15709,391999999998;.1.0;r_0_00001;0,028897967799585728
310;l5;15658,382501771017;l5;15709,391999999998;.2.0;r_0_00001;-0,08872077443367571
311;l5;15671,244514215688;l5;15709,391999999998;.3.0;r_0_00001;-0,06634988774617438
312;l5;15672,945123336523;l5;15709,391999999998;.1.2;r_0_00001;-0,0633920198304353
313;l5;15673,695366918912;l5;15709,391999999998;.2.3;r_0_00001;-0,062087121841739784
314;l5;15701,544929769148;l5;15709,391999999998;.1.3;r_0_00001;-0,01364840220131533
315;l5;15674,404457944354;l5;15709,391999999998;.1.2.0;r_0_00001;-0,06085380045836036
316;l5;15671,252001137094;l5;15709,391999999998;.2.3.0;r_0_00001;-0,06633686575050073
317;l5;15700,681552675627;l5;15709,391999999998;.1.3.0;r_0_00001;-0,015150073204265448
318;l5;15675,0480209516;l5;15709,391999999998;.1.2.3.0;r_0_00001;-0,059734451898147835
319;l5;16871,806014257625;l5;16852,392;.1.0;r_0_00001;0,033766777553289766
320;l5;16792,42305171659;l5;16852,392;.2.0;r_0_00001;-0,10430393786258477
321;l5;16808,653270053575;l5;16852,392;.3.0;r_0_00001;-0,0760747336931742
322;l5;16809,2303931929;l5;16852,392;.1.2;r_0_00001;-0,07507094393553998
323;l5;16810,93639503581;l5;16852,392;.2.3;r_0_00001;-0,07210369646313976
324;l5;16843,17537694351;l5;16852,392;.1.3;r_0_00001;-0,01603046420030365
325;l5;16811,282243538153;l5;16852,392;.1.2.0;r_0_00001;-0,07150216247378477
326;l5;16808,129734996084;l5;16852,392;.2.3.0;r_0_00001;-0,07698531774823186
327;l5;16842,253162648278;l5;16852,392;.1.3.0;r_0_00001;-0,017634470695318268
328;l5;16812,050459280006;l5;16852,392;.1.2.3.0;r_0_00001;-0,07016600552428119
329;l5;18017,793127572437;l5;17995,392;.1.0;r_0_00001;0,03896226105758876
330;l5;17925,565779294797;l5;17995,392;.2.0;r_0_00001;-0,12144868292828367
331;l5;17945,65281412768;l5;17995,392;.3.0;r_0_00001;-0,0865113212932099
332;l5;17944,796262573473;l5;17995,392;.1.2;r_0_00001;-0,0880011206417638
333;l5;17947,645893313136;l5;17995,392;.2.3;r_0_00001;-0,08304476045688125
334;l5;17984,670345946295;l5;17995,392;.1.3;r_0_00001;-0,0186481632613707
335;l5;17947,53383551145;l5;17995,392;.1.2.0;r_0_00001;-0,08323966249065987
336;l5;17944,49070907232;l5;17995,392;.2.3.0;r_0_00001;-0,08853256957175348
337;l5;17983,68959765739;l5;17995,392;.1.3.0;r_0_00001;-0,020353977878984016
338;l5;17948,440903822077;l5;17995,392;.1.2.3.0;r_0_00001;-0,08166199939305997
339;l5;19163,96550877982;l5;19138,392;.1.0;r_0_00001;0,04447998084095992
340;l5;19057,80474960203;l5;19138,392;.2.0;r_0_00001;-0,1401653322032932
341;l5;19082,23936242856;l5;19138,392;.3.0;r_0_00001;-0,097666232070502
342;l5;19079,628962567807;l5;19138,392;.1.2;r_0_00001;-0,10220649820266486
343;l5;19083,813746150798;l5;19138,392;.2.3;r_0_00001;-0,09492790787712242
344;l5;19126,024553662795;l5;19138,392;.1.3;r_0_00001;-0,021510688301189792
345;l5;19083,148376398483;l5;19138,392;.1.2.0;r_0_00001;-0,09608518488943633
346;l5;19080,32929181765;l5;19138,392;.2.3.0;r_0_00001;-0,1009884161677163
347;l5;19124,985309838507;l5;19138,392;.1.3.0;r_0_00001;-0,023318244150934215
348;l5;19084,208955462684;l5;19138,392;.1.2.3.0;r_0_00001;-0,09424052067608533
349;l5;20310,320086932414;l5;20281,392;.1.0;r_0_00001;0,05031459560741728
350;l5;20189,13386100993;l5;20281,392;.2.0;r_0_00001;-0,16046449824433362
351;l5;20218,40896164519;l5;20281,392;.3.0;r_0_00001;-0,10954634201537626
352;l5;20213,71568844462;l5;20281,392;.1.2;r_0_00001;-0,11770934787585731
353;l5;20219,431008922293;l5;20281,392;.2.3;r_0_00001;-0,10776869610469905
354;l5;20267,23274819021;l5;20281,392;.1.3;r_0_00001;-0,024627173949580868
355;l5;20218,11496787294;l5;20281,392;.1.2.0;r_0_00001;-0,11005768511927036
356;l5;20215,63983839461;l5;20281,392;.2.3.0;r_0_00001;-0,1143626755968355
357;l5;20266,134745326148;l5;20281,392;.1.3.0;r_0_00001;-0,026536929344403916
358;l5;20219,34417380237;l5;20281,392;.1.2.3.0;r_0_00001;-0,10791972835075515
359;l5;21456,85407696626;l5;21424,392;.1.0;r_0_00001;0,05646126129772432
360;l5;21319,45280198468;l5;21424,392;.2.0;r_0_00001;-0,18252065281203544
361;l5;21354,157485294243;l5;21424,392;.3.0;r_0_00001;-0,12215882831656293
362;l5;21347,04409666948;l5;21424,392;.1.2;r_0_00001;-0,134531138759681
363;l5;21354,48959897633;l5;21424,392;.2.3;r_0_00001;-0,121581183287736
364;l5;21408,289708341897;l5;21424,392;.1.3;r_0_00001;-0,028006701411779224
365;l5;21352,37126913606;l5;21424,392;.1.2.0;r_0_00001;-0,1252655924754375
366;l5;21350,3983284437;l5;21424,392;.2.3.0;r_0_00001;-0,1286971264488154
367;l5;21407,132343050576;l5;21424,392;.1.3.0;r_0_00001;-0,030019705822991665
368;l5;21353,785148288523;l5;21424,392;.1.2.3.0;r_0_00001;-0,12280643373603735
369;l6;23512,801579964307;l6;23473,5624;.1.0;r_0_00001;0,06824867045247429
370;l6;23342,16308526319;l6;23473,5624;.2.0;r_0_00001;-0,22854271004925483
371;l6;23389,25016966511;l6;23473,5624;.3.0;r_0_00001;-0,14664418646039493
372;l6;23377,08198797245;l6;23473,5624;.1.2;r_0_00001;-0,167808293944379
373;l6;23388,06570653168;l6;23473,5624;.2.3;r_0_00001;-0,14870432212403412
374;l6;23453,67565523795;l6;23473,5624;.1.3;r_0_00001;-0,034588997294851605
375;l6;23383,526406282595;l6;23473,5624;.1.2.0;r_0_00001;-0,1565995229683551
376;l6;23383,22344227625;l6;23473,5624;.2.3.0;r_0_00001;-0,1571264679923576
377;l6;23452,412737745144;l6;23473,5624;.1.3.0;r_0_00001;-0,03678558855525673
378;l6;23385,32441654984;l6;23473,5624;.1.2.3.0;r_0_00001;-0,15347224532618842
379;l6;24422,15290483041;l6;24379,7328;.1.0;r_0_00001;0,07378125021377621
380;l6;24235,51156627352;l6;24379,7328;.2.0;r_0_00001;-0,25084386222650523
381;l6;24288,757082542445;l6;24379,7328;.3.0;r_0_00001;-0,15823398362518956
382;l6;24274,098131887207;l6;24379,7328;.1.2;r_0_00001;-0,18373028332763944
383;l6;24286,8058401472;l6;24379,7328;.2.3;r_0_00001;-0,16162777776989437
384;l6;24358,0725916962;l6;24379,7328;.1.3;r_0_00001;-0,03767358083942451
385;l6;24281,04708484473;l6;24379,7328;.1.2.0;r_0_00001;-0,1716439756927945
386;l6;24281,6309697964;l6;24379,7328;.2.3.0;r_0_00001;-0,17062842512102172
387;l6;24356,764503812017;l6;24379,7328;.1.3.0;r_0_00001;-0,03994873692096538
388;l6;24283,03259884944;l6;24379,7328;.1.2.3.0;r_0_00001;-0,16819057296853873
389;l6;25331,61169956196;l6;25285,9032;.1.0;r_0_00001;0,07950075221548249
390;l6;25128,168137476725;l6;25285,9032;.2.0;r_0_00001;-0,27434845250954376
391;l6;25187,99575691802;l6;25285,9032;.3.0;r_0_00001;-0,17029032777505854
392;l6;25170,6331555448;l6;25285,9032;.1.2;r_0_00001;-0,20048908474185126
393;l6;25185,194040250888;l6;25285,9032;.2.3;r_0_00001;-0,17516335105663916
394;l6;25262,376534855517;l6;25285,9032;.1.3;r_0_00001;-0,04091990754526658
395;l6;25178,09480850625;l6;25285,9032;.1.2.0;r_0_00001;-0,1875110384508808
396;l6;25179,681320095227;l6;25285,9032;.2.3.0;r_0_00001;-0,18475162026977304
397;l6;25261,022872084384;l6;25285,9032;.1.3.0;r_0_00001;-0,04327433198672686
398;l6;25180,28065064708;l6;25285,9032;.1.2.3.0;r_0_00001;-0,18370920517947975
399;l6;26241,17641077782;l6;26192,0736;.1.0;r_0_00001;0,0854044746631813
400;l6;26020,12942458573;l6;26192,0736;.2.0;r_0_00001;-0,2990623497928566
401;l6;26086,95841262588;l6;26192,0736;.3.0;r_0_00001;-0,1828267509456539
402;l6;26066,68109503461;l6;26192,0736;.1.2;r_0_00001;-0,21809507121140664
403;l6;26083,223374783465;l6;26192,0736;.2.3;r_0_00001;-0,18932309890874718
404;l6;26166,584797712578;l6;26192,0736;.1.3;r_0_00001;-0,04433265091484699
405;l6;26074,663278280965;l6;26192,0736;.1.2.0;r_0_00001;-0,2042116670636356
406;l6;26077,37164022509;l6;26192,0736;.2.3.0;r_0_00001;-0,1995010155678914
407;l6;26165,185041033736;l6;26192,0736;.1.3.0;r_0_00001;-0,046767246448567085
408;l6;26077,061551275423;l6;26192,0736;.1.2.3.0;r_0_00001;-0,20004035299940873
409;l6;27150,845439299294;l6;27098,244;.1.0;r_0_00001;0,09148963610678965
410;l6;26911,39727385794;l6;27098,244;.2.0;r_0_00001;-0,3249823428826058
411;l6;26985,642660112542;l6;27098,244;.3.0;r_0_00001;-0,1958474092852145
412;l6;26962,235951847277;l6;27098,244;.1.2;r_0_00001;-0,2365586759382476
413;l6;26980,89072026257;l6;27098,244;.2.3;r_0_00001;-0,2041124539962836
414;l6;27070,72619959751;l6;27098,244;.1.3;r_0_00001;-0,047861685513171215
415;l6;26970,747156947265;l6;27098,244;.1.2.0;r_0_00001;-0,22175514455581524
416;l6;26974,699123465463;l6;27098,244;.2.3.0;r_0_00001;-0,21488149274186216
417;l6;27069,248204801668;l6;27098,244;.1.3.0;r_0_00001;-0,05043236053348513
418;l6;26973,37000879527;l6;27098,244;.1.2.3.0;r_0_00001;-0,21719322069341485
419;l6;28060,61713801366;l6;28004,4144;.1.0;r_0_00001;0,09775337172463357
420;l6;27801,97234551088;l6;28004,4144;.2.0;r_0_00001;-0,35210728346303954
421;l6;27884,046057170795;l6;28004,4144;.3.0;r_0_00001;-0,2093565505225448
422;l6;27857,29168771375;l6;28004,4144;.1.2;r_0_00001;-0,2558904012783067
423;l6;27878,192989677016;l6;28004,4144;.2.3;r_0_00001;-0,2195367855550398
424;l6;27974,737220555344;l6;28004,4144;.1.3;r_0_00001;-0,051617491540845196
425;l6;27866,34091071316;l6;28004,4144;.1.2.0;r_0_00001;-0,24015109584686378
426;l6;27871,66095564329;l6;28004,4144;.2.3.0;r_0_00001;-0,23089794648036283
427;l6;27973,2095528592;l6;28004,4144;.1.3.0;r_0_00001;-0,05427456259202037
428;l6;27869,20070881538;l6;28004,4144;.1.2.3.0;r_0_00001;-0,2351770515774208
429;l6;28970,489809687297;l6;28910,5848;.1.0;r_0_00001;0,10419272951981591
430;l6;28691,83803661226;l6;28910,5848;.2.0;r_0_00001;-0,3804660489993643
431;l6;28782,16605545612;l6;28910,5848;.3.0;r_0_00001;-0,22335860699096696
432;l6;28751,842227414087;l6;28910,5848;.1.2;r_0_00001;-0,27610081385616436
433;l6;28775,127122424172;l6;28910,5848;.2.3;r_0_00001;-0,2356014168884077
434;l6;28878,64492937891;l6;28910,5848;.1.3;r_0_00001;-0,05555298827081436
435;l6;28761,438982061027;l6;28910,5848;.1.2.0;r_0_00001;-0,25940918712217
436;l6;28768,25431476848;l6;28910,5848;.2.3.0;r_0_00001;-0,2475552850682
437;l6;28877,06626968044;l6;28910,5848;.1.3.0;r_0_00001;-0,058298749665813256
438;l6;28764,54831382589;l6;28910,5848;.1.2.3.0;r_0_00001;-0,25400112917751977
439;l6;29880,46170471882;l6;29816,7552;.1.0;r_0_00001;0,11080466641220532
440;l6;29580,99858810784;l6;29816,7552;.2.0;r_0_00001;-0,41005126321843044
441;l6;29680,000032033928;l6;29816,7552;.3.0;r_0_00001;-0,2378581407582619
442;l6;29645,88145438286;l6;29816,7552;.1.2;r_0_00001;-0,2972005522085764
443;l6;29671,690076446877;l6;29816,7552;.2.3;r_0_00001;-0,25231163904367887
444;l6;29782,446769192607;l6;29816,7552;.1.3;r_0_00001;-0,05967262287451066
445;l6;29656,035788926816;l6;29816,7552;.1.2.0;r_0_00001;-0,2795391272607296
446;l6;29664,476372819005;l6;29816,7552;.2.3.0;r_0_00001;-0,2648584272815656
447;l6;29780,81553442149;l6;29816,7552;.1.3.0;r_0_00001;-0,06250982804612401
448;l6;29659,40746251096;l6;29816,7552;.1.2.3.0;r_0_00001;-0,27367477842553745
449;l6;30790,531762906696;l6;30722,925599999995;.1.0;r_0_00001;0,11758733839424286
450;l6;30469,446385593288;l6;30722,925599999995;.2.0;r_0_00001;-0,44087616984684797
451;l6;30577,54527933431;l6;30722,925599999995;.3.0;r_0_00001;-0,25285986109833
452;l6;30539,40508109532;l6;30722,925599999995;.1.2;r_0_00001;-0,31919707362347965
453;l6;30567,878822011706;l6;30722,925599999995;.2.3;r_0_00001;-0,269672721633474
454;l6;30686,14019582036;l6;30722,925599999995;.1.3;r_0_00001;-0,06398082043509906
455;l6;30550,125723861023;l6;30722,925599999995;.1.2.0;r_0_00001;-0,3005506692944202
456;l6;30560,32429481324;l6;30722,925599999995;.2.3.0;r_0_00001;-0,28281230400143814
457;l6;30684,4545206105;l6;30722,925599999995;.1.3.0;r_0_00001;-0,0669127138129005
458;l6;30553,77276905371;l6;30722,925599999995;.1.2.3.0;r_0_00001;-0,29420736686793264
459;l9;31818,796125251327;l7;31629,4008;.1.0;r_0_00001;0,3294151190232421
460;l6;31482,328714578845;l7;31629,4008;.2.0;r_0_00001;-0,25580234601733565
461;l6;31601,814067771684;l7;31629,4008;.3.0;r_0_00001;-0,04798157857589055
462;l24;31649,214816515283;l7;31629,4008;.1.2;r_0_00001;0,03446250112060186
463;l24;31649,101704083263;l7;31629,4008;.2.3;r_0_00001;0,034265764769229795
464;l9;31783,387718440503;l7;31629,4008;.1.3;r_0_00001;0,267829308874376
465;l24;31659,37113213786;l7;31629,4008;.1.2.0;r_0_00001;0,05212737175671504
466;l24;31640,65249015208;l7;31629,4008;.2.3.0;r_0_00001;0,019570054570995254
467;l9;31783,80124537873;l7;31629,4008;.1.3.0;r_0_00001;0,2685485559064495
468;l24;31662,441959857384;l7;31629,4008;.1.2.3.0;r_0_00001;0,057468459649903846
469;l9;31819,04774540341;l7;31629,7056;.1.0;r_0_00001;0,32932262336154644
470;l6;31482,58572145729;l7;31629,7056;.2.0;r_0_00001;-0,2558854725507145
471;l6;31602,074129620032;l7;31629,7056;.3.0;r_0_00001;-0,04805939160286042
472;l24;31649,46159401307;l7;31629,7056;.1.2;r_0_00001;0,03436158263464028
473;l24;31649,350254014094;l7;31629,7056;.2.3;r_0_00001;0,034167929074466856
474;l9;31783,638795144907;l7;31629,7056;.1.3;r_0_00001;0,2677358679946177
475;l24;31659,61811685515;l7;31629,7056;.1.2.0;r_0_00001;0,052026813687440825
476;l24;31640,900772970108;l7;31629,7056;.2.3.0;r_0_00001;0,019471754287175392
477;l9;31784,0523722178;l7;31629,7056;.1.3.0;r_0_00001;0,2684552022258703
478;l24;31662,689072340203;l7;31629,7056;.1.2.3.0;r_0_00001;0,057368123803104534
479;l9;31819,29936441558;l7;31630,0104;.1.0;r_0_00001;0,3292301257172005
480;l6;31482,842727496693;l7;31630,0104;.2.0;r_0_00001;-0,2559686005434313
481;l6;31602,334190693797;l7;31630,0104;.3.0;r_0_00001;-0,048137205977057035
482;l24;31649,708370652406;l7;31630,0104;.1.2;r_0_00001;0,03426066265557699
483;l24;31649,59880372665;l7;31630,0104;.2.3;r_0_00001;0,03407009300006459
484;l9;31783,88987102937;l7;31630,0104;.1.3;r_0_00001;0,2676424256887409
485;l24;31659,86510271136;l7;31630,0104;.1.2.0;r_0_00001;0,05192625759910215
486;l24;31641,149055015627;l7;31630,0104;.2.3.0;r_0_00001;0,01937345265973548
487;l9;31784,303498141515;l7;31630,0104;.1.3.0;r_0_00001;0,2683618469532205
488;l24;31662,936184046262;l7;31630,0104;.1.2.3.0;r_0_00001;0,05726778660529462
489;l9;31819,550982287263;l7;31630,3152;.1.0;r_0_00001;0,3291376260892045
490;l6;31483,09973269512;l7;31630,3152;.2.0;r_0_00001;-0,25605172999886505
491;l6;31602,594250991293;l7;31630,3152;.3.0;r_0_00001;-0,0482150217014227
492;l24;31649,955146437194;l7;31630,3152;.1.2;r_0_00001;0,034159741190195124
493;l24;31649,847352640216;l7;31630,3152;.2.3;r_0_00001;0,03397225553597149
494;l9;31784,140946094536;l7;31630,3152;.1.3;r_0_00001;0,26754898195785937
495;l24;31660,11208777582;l7;31630,3152;.1.2.0;r_0_00001;0,051825700133664436
496;l24;31641,39733628766;l7;31630,3152;.2.3.0;r_0_00001;0,01927514968696708
497;l9;31784,554623150278;l7;31630,3152;.1.3.0;r_0_00001;0,26826849008918974
498;l24;31663,183294976592;l7;31630,3152;.1.2.3.0;r_0_00001;0,05716744805825213
499;l9;31819,802599021743;l7;31630,620000000003;.1.0;r_0_00001;0,3290451244832722
500;l6;31483,356737054517;l7;31630,620000000003;.2.0;r_0_00001;-0,2561348609136177
501;l6;31602,85431051473;l7;31630,620000000003;.3.0;r_0_00001;-0,04829283877211027
502;l24;31650,20192263588;l7;31630,620000000003;.1.2;r_0_00001;0,03405882044470305
503;l24;31650,09590075542;l7;31630,620000000003;.2.3;r_0_00001;0,03387441668328856
504;l9;31784,392020341573;l7;31630,620000000003;.1.3;r_0_00001;0,26745553680400413
505;l24;31660,35907204988;l7;31630,620000000003;.1.2.0;r_0_00001;0,05172514129348787
506;l24;31641,645617378425;l7;31630,620000000003;.2.3.0;r_0_00001;0,01917684639891668
507;l9;31784,80574724371;l7;31630,620000000003;.1.3.0;r_0_00001;0,2681751316331263
508;l24;31663,43040627404;l7;31630,620000000003;.1.2.3.0;r_0_00001;0,05706711014973999
509;l9;31820,054248392986;l7;31630,924800000004;.1.0;r_0_00001;0,32895267964243186
510;l6;31483,613740574976;l7;31630,924800000004;.2.0;r_0_00001;-0,2562179932875375
511;l6;31603,11436926329;l7;31630,924800000004;.3.0;r_0_00001;-0,048370657190537125
512;l24;31650,448699685938;l7;31630,924800000004;.1.2;r_0_00001;0,03395790118000562
513;l24;31650,344450942008;l7;31630,924800000004;.2.3;r_0_00001;0,03377658143336387
514;l9;31784,643093768067;l7;31630,924800000004;.1.3;r_0_00001;0,26736209022298013
515;l24;31660,60605681212;l7;31630,924800000004;.1.2.0;r_0_00001;0,051624583302402986
516;l24;31641,893899885225;l7;31630,924800000004;.2.3.0;r_0_00001;0,019078545573776345
517;l9;31785,05687042104;l7;31630,924800000004;.1.3.0;r_0_00001;0,2680817715836824
518;l24;31663,677518333912;l7;31630,924800000004;.1.2.3.0;r_0_00001;0,05696677356730799
519;l9;31820,30599998436;l7;31631,22960000001;.1.0;r_0_00001;0,32886041259296933
520;l6;31483,870743256342;l7;31631,22960000001;.2.0;r_0_00001;-0,25630112712089664
521;l6;31603,374427236424;l7;31631,22960000001;.3.0;r_0_00001;-0,04844847695767136
522;l24;31650,69547588063;l7;31631,22960000001;.1.2;r_0_00001;0,03385698042756591
523;l24;31650,593000339897;l7;31631,22960000001;.2.3;r_0_00001;0,03367874481164896
524;l9;31784,8941663768;l7;31631,22960000001;.1.3;r_0_00001;0,2672686422196152
525;l24;31660,85304223593;l7;31631,22960000001;.1.2.0;r_0_00001;0,05152402646197371
526;l24;31642,14218161773;l7;31631,22960000001;.2.3.0;r_0_00001;0,018980243401902814
527;l9;31785,3079926844;l7;31631,22960000001;.1.3.0;r_0_00001;0,26798840994457235
528;l24;31663,92462961796;l7;31631,22960000001;.1.2.3.0;r_0_00001;0,056866435635478906
529;l9;31820,55775043305;l7;31631,534400000008;.1.0;r_0_00001;0,3287681435560476
530;l6;31484,127745098856;l7;31631,534400000008;.2.0;r_0_00001;-0,2563842624132583
531;l6;31603,63448443391;l7;31631,534400000008;.3.0;r_0_00001;-0,04852629807387366
532;l24;31650,942251218294;l7;31631,534400000008;.1.2;r_0_00001;0,03375605818450489
533;l24;31650,841548939337;l7;31631,534400000008;.2.3;r_0_00001;0,033580906801205
534;l9;31785,14523816558;l7;31631,534400000008;.1.3;r_0_00001;0,2671751927901256
535;l24;31661,100026869957;l7;31631,534400000008;.1.2.0;r_0_00001;0,05142346824789389
536;l24;31642,39046257782;l7;31631,534400000008;.2.3.0;r_0_00001;0,018881939886573745
537;l9;31785,55911403229;l7;31631,534400000008;.1.3.0;r_0_00001;0,2678950467131955
538;l24;31664,17174012486;l7;31631,534400000008;.1.2.3.0;r_0_00001;0,05676609635197481
539;l9;31820,809499741223;l7;31631,83920000001;.1.0;r_0_00001;0,32867587253541886
540;l6;31484,38474610164;l7;31631,83920000001;.2.0;r_0_00001;-0,25646739916616657
541;l6;31603,894540857316;l7;31631,83920000001;.3.0;r_0_00001;-0,048604120536442155
542;l24;31651,18902747977;l7;31631,83920000001;.1.2;r_0_00001;0,033655137548226036
543;l24;31651,09009730123;l7;31631,83920000001;.2.3;r_0_00001;0,03348306837758577
544;l9;31785,39630913617;l7;31631,83920000001;.1.3;r_0_00001;0,26708174193754836
545;l24;31661,34701071244;l7;31631,83920000001;.1.2.0;r_0_00001;0,05132290865707572
546;l24;31642,63874389581;l7;31631,83920000001;.2.3.0;r_0_00001;0,018783636993741075
547;l9;31785,8102344647;l7;31631,83920000001;.1.3.0;r_0_00001;0,2678016818895202
548;l24;31664,41885147248;l7;31631,83920000001;.1.2.3.0;r_0_00001;0,05666575853072569
549;l9;31828,864875456748;l24;31641,592800000013;.1.0;r_0_00001;0,32572215256341114
550;l6;31492,608335135006;l24;31641,592800000013;.2.0;r_0_00001;-0,25912854586560763
551;l6;31612,21593724645;l24;31641,592800000013;.3.0;r_0_00001;-0,05109515098988493
552;l24;31659,085820279928;l24;31641,592800000013;.1.2;r_0_00001;0,03042559445402057
553;l24;31659,0436449854;l24;31641,592800000013;.2.3;r_0_00001;0,03035223900214329
554;l9;31793,431952838524;l24;31641,592800000013;.1.3;r_0_00001;0,26409370209276456
555;l24;31669,25047786147;l24;31641,592800000013;.1.2.0;r_0_00001;0,04810497425186497
556;l24;31650,58373048063;l24;31641,592800000013;.2.3.0;r_0_00001;0,015637917305888576
557;l9;31793,847811575997;l24;31641,592800000013;.1.3.0;r_0_00001;0,2648170048211703
558;l24;31672,326369194965;l24;31641,592800000013;.1.2.3.0;r_0_00001;0,05345486928428399
559;l9;31836,6674071506;l24;31651,04160000001;.1.0;r_0_00001;0,32285879957782904
560;l6;31500,574117694367;l24;31651,04160000001;.2.0;r_0_00001;-0,2617079567675029
561;l6;31620,276533369;l24;31651,04160000001;.3.0;r_0_00001;-0,05350965274651851
562;l24;31666,735761058448;l24;31651,04160000001;.1.2;r_0_00001;0,02729684022651709
